municipality_code,municipality_name,indicator_id,normalized_value,raw_value,source
0110,Ílhavo,prop_fogos_hab_social,98.06406947552148,0.205104831,static
0110,Ílhavo,prop_pedonal,4.150943396226416,9.5,auto
0110,Ílhavo,prop_sem_aquecimento,74.9343569177997,25.8987243911867,auto
0110,Ílhavo,prop_transporte_colectivo,13.690476190476192,5.4,auto
0110,Ílhavo,prop_vagos,80.09950248756219,9.8,auto
0110,Ílhavo,proporcao_al,92.04058152912876,7.61,static
0110,Ílhavo,r_edi_habfa,89.6,10.4,static
0110,Ílhavo,residentes_65_ou_mais_anos,70.49891540130152,21.52,auto
0110,Ílhavo,seca_ponde,100,33.333,static
0110,Ílhavo,sismo_pord,62.18153759820426,55.677,static
0110,Ílhavo,tsunami_po,51.38560470615376,33.717,static
0110,Ílhavo,txt_bruta_crescimento_efectivo,89.2361111111111,2.53,auto
0110,Ílhavo,txt_bruta_natalidade,47.91666666666666,6.8,auto
0110,Ílhavo,txt_desemprego,78.47877358490567,6.34,auto
0110,Ílhavo,txt_esforco_2023,63.100487422078125,37.57242439,static
0110,Ílhavo,variacao_txt_esforco_2017_2023,37.77315553333682,9.420424388,static
0110,Ílhavo,ventos_for,75.37611045408289,45.188,static
0111,Mealhada,a_apoarrend,99.4784085395439,43,auto
0111,Mealhada,agregados_unipessoais,70.1707779886148,21.77,auto
